safe_idx,click_predictions_mean,click_predictions_std,click,opt_prices,payprice,slotprice,payprice_predictions_mean,payprice_predictions_std
4904,0,0.999999999,0,12.36343146,70,70,70,1.02E-06
4912,0,0.999999415,1,9.362878888,50,50,50,7.07E-06
4915,0,1,1,6.811713656,153,0,153,7.07E-06
4934,0,0.999999999,0,5.309036736,70,70,70,1.02E-06
4940,0,1,1,9.330885555,100,0,100,7.07E-06
4944,0,0.999999999,0,9.339588703,70,70,70,8.33E-07
4947,1,0.999561612,1,16.81245866,30,5,30,7.07E-06
4954,0,0.999999999,0,8.682525112,70,70,70,8.33E-07
4955,0,1,1,14.04312386,151,0,151,7.07E-06
4963,0,1,1,2.918178385,106,0,0,1
4967,0,1,1,14.4272523,204,5,204,7.07E-06
4968,0,0.999999999,0,12.51178812,70,70,70,1.02E-06
4975,0,0.999999999,0,14.02650986,70,70,70,1.02E-06
4977,0,0.999999999,0,14.40965068,70,70,70,5.48E-07
4982,0,0.999999999,0,12.52693571,70,70,70,5.48E-07
4985,0,0.999984715,1,15.27478856,41,0,41,5.77E-06
4989,0,0.999999999,0,17.10206271,70,70,70,5.48E-07
4992,0,0.999999999,0,15.27582029,70,70,70,5.48E-07
4993,0,0.999999999,0,13.64054281,70,70,70,1.02E-06
4998,1,0.977160399,1,23.77947489,17,0,17,7.07E-06
5003,0,0.999999999,0,12.77421663,70,70,70,1.52E-06
5009,0,0.999999999,0,13.24215622,70,70,70,1.02E-06
5012,0,0.999999999,0,12.56830851,70,70,70,1.02E-06
5018,0,0.999999999,0,12.6161932,70,70,70,5.48E-07
5023,0,0.999999999,1,12.74546412,70,70,70,7.07E-06
5028,0,1,1,12.75775179,144,5,144,7.07E-06
5030,1,0.999959072,1,1.027148297,20,20,0,1
5032,0,0.999999999,1,14.13680973,70,70,70,7.07E-06
5042,0,0.999999999,0,13.34882502,70,70,70,5.48E-07
5045,0,1,1,12.65130746,286,0,286,7.07E-06
5047,0,1,1,12.6984041,148,148,148,7.07E-06
5048,0,0.999999999,0,12.84732192,70,70,70,8.33E-07
5056,0,0.999999999,0,12.87268484,70,70,70,1.02E-06
5060,0,0.999999999,0,14.22936109,70,70,70,1.02E-06
5065,0,0.999999999,0,13.44842738,70,70,70,1.02E-06
5071,0,0.999999999,0,12.76645227,70,70,70,1.02E-06
5075,0,0.999999999,0,12.81467253,70,70,70,8.33E-07
5077,0,0.999999999,0,12.94241841,70,70,70,1.02E-06
5080,0,0.999999999,0,12.97118484,70,70,70,5.48E-07
5085,0,0.999999999,0,14.31450202,70,70,70,8.33E-07
5088,0,0.999999999,0,13.54401067,70,70,70,1.02E-06
5094,0,0.999999999,0,12.86351296,70,70,70,5.48E-07
5099,0,1,0,12.89150082,148,148,148,1.20E-06
5101,0,0.999999999,1,13.040628,70,70,70,5.77E-06
5104,0,0.999999999,0,13.06505997,70,70,70,5.48E-07
5105,0,0.999999999,1,14.39437881,70,70,70,7.07E-06
5107,0,0.999999999,0,13.64074172,70,70,70,5.48E-07
5110,0,0.999999998,1,12.96140746,68,5,68,7.07E-06
5111,0,1,1,12.98516657,131,0,131,7.07E-06
5113,0,0.999999999,0,13.13210775,70,70,70,1.02E-06
5117,0,0.999999999,0,13.1550014,70,70,70,1.02E-06
5118,0,0.999999999,0,14.47137715,70,70,70,5.48E-07
5120,0,0.999999999,0,13.7343961,70,70,70,5.48E-07
5123,0,0.999999999,0,13.04948313,70,70,70,5.48E-07
5124,0,0.999999999,1,13.09465473,70,70,70,7.07E-06
5125,0,0.999999999,1,13.22553655,70,70,70,5.77E-06
5126,0,0.999999999,0,13.24873784,70,70,70,8.33E-07
5129,0,0.999985741,1,15.87669409,41,0,41,7.07E-06
5146,0,0.999999999,0,13.82517082,70,70,70,1.02E-06
5147,0,0.999999999,1,13.139647,70,70,69.99999999,1.00E-05
5148,0,0.999999999,1,13.18447267,70,70,70,7.07E-06
5153,0,0.999999999,0,13.31872565,70,70,70,8.33E-07
5154,0,0.999999999,0,13.33891174,70,70,70,8.33E-07
5156,0,1,1,14.30944962,148,148,148,7.07E-06
5158,0,1,1,12.99954018,136,0,136,5.77E-06
5166,0,0.999999999,0,13.0429739,70,70,70,1.02E-06
5167,0,0.999999999,0,13.04602027,70,70,70,8.33E-07
5168,0,0.999999999,0,13.07114834,70,70,70,5.48E-07
5170,0,0.999999999,0,13.07769206,70,70,70,1.02E-06
5175,0,0.999999999,0,13.10405305,70,70,70,1.02E-06
5176,0,1,0,13.09326614,148,148,148,1.20E-06
5180,0,1,0,13.11738824,148,148,148,1.20E-06
5183,0,0.999999999,0,13.49751549,70,70,70,8.33E-07
5185,0,0.999999999,0,12.81128404,70,70,70,1.02E-06
5186,0,0.999999999,0,13.17500295,70,70,70,1.02E-06
5193,0,0.999999999,0,13.19965461,70,70,70,5.48E-07
5194,0,1,0,13.91441073,148,148,148,1.20E-06
5199,0,0.999999999,0,13.95444272,70,70,70,8.33E-07
5200,0,1,1,13.95662328,201,0,201,5.77E-06
5204,0,0.999999999,0,13.99304372,70,70,70,1.02E-06
5205,0,0.999999999,0,14.35928716,70,70,70,5.48E-07
5208,0,1,1,13.65368544,76,0,76,5.77E-06
5210,0,0.999999999,0,14.03411375,70,70,70,1.02E-06
5212,0,0.999999999,0,14.05184865,70,70,70,8.33E-07
5214,0,1,0,14.04149401,148,148,148,1.20E-06
5217,0,0.999999999,0,14.07825209,70,70,70,5.48E-07
5220,0,0.999999999,1,14.08597168,70,70,70,7.07E-06
5222,0,0.999999999,0,14.10327457,70,70,70,8.33E-07
5226,0,0.999999999,0,14.46248125,70,70,70,1.02E-06
5229,0,1,0,13.75806321,76,0,76,3.16E-06
5230,0,0.999999999,0,14.13661915,70,70,70,5.77E-06
5236,0,0.999999999,0,14.15330498,70,70,70,5.48E-07
5239,0,0.999999999,0,14.16159026,70,70,70,8.33E-07
5240,0,0.999999999,1,14.17727898,70,70,70,7.07E-06
5244,0,0.999999999,1,14.53929945,70,70,70,3.78E-06
5247,0,1,1,13.82864152,280,280,280,7.07E-06
5255,0,0.999999999,0,14.56330022,70,70,70,5.48E-07
5270,0,0.999999999,0,13.869043,70,70,70,1.02E-06
5271,0,0.999999999,0,14.1460238,70,70,70,1.02E-06
5278,0,0.999999999,0,13.45294053,70,70,70,1.02E-06
5280,0,1,1,9.581897477,80,80,80,7.07E-06
5287,0,1,1,1.921748166,106,0,0,1
5289,0,1,1,1.666279528,162,162,0,1
5290,0,1,1,19.94890702,76,0,76,5.77E-06
5292,1,0.999534315,1,24.21368076,31,0,31,1.00E-05
5296,0,0.999995716,1,-3.771863332,44,5,0,1
5299,0,0.999999999,0,14.47633954,70,70,70,1.02E-06
5300,0,0.999999999,0,14.31957874,70,70,70,5.48E-07
5306,0,0.999999999,0,14.32838368,70,70,70,5.48E-07
5309,0,1,0,14.31580976,148,148,148,1.20E-06
5313,0,0.999999999,0,14.34158998,70,70,70,1.02E-06
5315,0,0.999999999,0,14.35499281,70,70,70,1.02E-06
5319,0,1,0,14.34680058,148,148,148,1.20E-06
5320,0,0.999999999,0,14.59396361,70,70,70,8.33E-07
5322,0,0.999999999,0,14.41543154,70,70,70,5.48E-07
5329,0,0.999999377,1,-4.534095863,50,50,0,1
5332,0,0.999999999,0,14.42264611,70,70,70,5.48E-07
5335,0,0.999999999,0,14.4272467,70,70,70,5.48E-07
5336,0,0.999999999,0,14.43429539,70,70,70,1.02E-06
5337,0,0.999999999,0,14.44864864,70,70,70,1.02E-06
5338,0,0.999999999,0,14.45514701,70,70,70,8.33E-07
5339,0,0.999999999,0,14.46796646,70,70,70,1.02E-06
5342,0,0.999999999,0,14.47563508,70,70,70,5.48E-07
5343,0,1,1,14.47144951,133,39,133,5.77E-06
5347,0,0.999999999,1,14.49601077,70,70,70,5.77E-06
5354,0,1,1,14.75721514,92,5,92,7.07E-06
5355,0,1,1,-4.984895847,106,0,0,1
5356,0,1,1,14.52733004,76,0,76,5.77E-06
5360,0,0.999999999,0,14.54556776,70,70,70,1.02E-06
5362,0,0.999999999,0,14.62995055,70,70,70,5.48E-07
5365,0,0.999999999,0,14.36423685,70,70,70,1.02E-06
5366,0,1,1,-4.794068074,153,0,0,1
5368,0,0.999999999,0,14.37213943,70,70,70,1.02E-06
5370,0,1,1,14.36913232,268,0,268,7.07E-06
5371,0,0.999999999,0,14.39394131,70,70,70,1.02E-06
5372,0,0.999999999,0,14.40660956,70,70,70,1.02E-06
5374,0,0.999999999,0,14.41363733,70,70,70,8.33E-07
5378,0,0.999999999,0,14.27934194,70,70,70,5.48E-07
5380,0,0.999999999,0,14.29000339,70,70,70,5.48E-07
5382,0,1,0,14.27969012,76,0,76,3.16E-06
5385,0,0.999999999,0,14.30469121,70,70,70,5.48E-07
5390,0,0.999999999,0,14.31082943,70,70,70,5.48E-07
5393,0,0.999999999,0,14.31912507,70,70,70,5.48E-07
5407,0,0.999999413,1,15.21283046,50,50,50,5.77E-06
5408,0,0.999999999,0,13.94914146,70,70,70,5.48E-07
5410,0,0.999999999,1,14.33855993,70,70,69.99999999,1.00E-05
5412,0,0.999999999,0,14.34793403,70,70,70,5.48E-07
5414,0,0.999999999,1,14.35274169,70,70,70,7.07E-06
5417,0,0.999999999,0,14.36121506,70,70,70,1.02E-06
5418,0,0.999999999,0,14.36769683,70,70,70,5.48E-07
5421,0,1,1,14.35630082,204,5,204,5.77E-06
5423,0,0.999999999,0,14.37745903,70,70,70,1.02E-06
5426,0,0.999999999,0,14.38801929,70,70,70,8.33E-07
5427,0,0.999999999,0,14.39364395,70,70,70,1.52E-06
5428,0,1,1,14.3831651,86,5,86,7.07E-06
5435,0,0.999999999,0,14.69551631,70,70,70,5.48E-07
5436,0,0.999999999,0,14.7023756,70,70,70,1.02E-06
5444,1,0.996631619,1,23.98038345,22,0,22,7.07E-06
5447,0,0.999999999,0,13.8441447,70,70,70,8.33E-07
5449,0,0.999999999,1,14.33565238,70,70,70,7.07E-06
5455,0,1,1,14.32604619,214,5,214,5.77E-06
5463,0,0.999999999,0,14.32439692,70,70,70,1.02E-06
5471,0,0.999999999,0,14.33433638,70,70,70,1.02E-06
5472,0,0.999999915,1,14.81189099,57,5,57,7.07E-06
5480,0,0.999999999,0,13.96905486,70,70,70,1.02E-06
5484,0,0.999999999,0,14.33518111,70,70,70,1.02E-06
5485,0,1,0,14.32613099,148,148,148,1.20E-06
5487,0,0.999999999,0,14.33760016,70,70,70,1.02E-06
5491,0,0.999999999,0,14.34882818,70,70,70,8.33E-07
5499,0,0.999999999,0,14.38640096,70,70,70,8.33E-07
5504,0,0.999999999,0,14.39614471,70,70,70,1.02E-06
5513,0,0.999999999,0,14.47031761,70,70,70,1.02E-06
5515,0,0.999999999,0,14.48340413,70,70,70,5.48E-07
5520,0,0.999999999,0,14.55209809,70,70,70,1.02E-06
5523,0,1,0,14.5460427,76,0,76,3.16E-06
5529,0,0.999999999,0,14.63320095,70,70,70,5.48E-07
5534,0,0.999999999,0,14.63967548,70,70,70,5.48E-07
5536,0,0.999999999,0,14.70549259,70,70,70,5.48E-07
5538,0,1,1,14.69088051,204,5,204,7.07E-06
5545,0,0.999999999,0,14.77446398,70,70,70,5.48E-07
5550,0,1,0,14.75841759,148,148,148,1.20E-06
5556,0,1,1,14.8209334,125,5,125,5.77E-06
5558,0,0.999999999,0,14.8391497,70,70,70,1.02E-06
5564,0,0.999999999,0,14.89981258,70,70,70,1.02E-06
5565,0,0.999999999,0,14.90184806,70,70,70,1.02E-06
5567,0,0.999999999,0,14.95778849,70,70,70,1.02E-06
5568,0,0.999999999,0,14.95560532,70,70,70,1.02E-06
5572,0,0.999999999,0,15.014084,70,70,70,1.02E-06
5574,0,0.999999999,0,15.01175028,70,70,70,5.48E-07
5576,0,0.999999999,0,15.06770133,70,70,70,5.48E-07
5581,0,0.999999999,0,15.06244498,70,70,70,5.48E-07
5582,0,0.999999999,0,15.11683613,70,70,70,5.77E-06
5586,0,0.999999999,1,15.11048098,70,70,70,5.77E-06
5589,0,0.999999999,0,14.41776462,70,70,70,1.02E-06
5594,0,1,0,14.400396,76,0,76,3.16E-06
5596,0,0.999999999,0,15.13019721,70,70,70,5.48E-07
5599,1,0.990746491,1,22.94099723,20,20,20,7.07E-06
5602,0,0.999999999,0,14.61695471,70,70,70,1.52E-06
5604,0,0.999999999,0,14.62305896,70,70,70,5.48E-07
5605,0,0.999999999,0,15.23231647,70,70,70,1.02E-06
5606,0,1,0,15.21178908,148,148,148,1.20E-06
5607,0,1,1,15.26111476,137,0,137,7.07E-06
5610,0,0.999999999,0,15.26372209,70,70,70,1.02E-06
5621,0,0.999999999,0,15.31945624,70,70,70,1.02E-06
5622,0,0.999999999,0,15.30605315,70,70,70,5.48E-07
5626,0,1,0,15.33953028,148,148,148,1.20E-06
5627,0,0.999999999,0,15.33864458,70,70,70,1.02E-06
5633,0,0.999999999,0,14.9557611,70,70,70,8.33E-07
5635,0,1,0,14.92665775,148,148,148,1.20E-06
5640,0,0.999999999,0,14.402998,70,70,70,5.48E-07
5643,0,0.999999999,1,-4.327601299,70,70,0,1
5645,0,0.999999999,0,15.50392406,70,70,70,5.48E-07
5650,0,0.999999999,0,15.4942452,70,70,70,5.48E-07
5652,0,0.999999999,0,15.17700327,70,70,70,8.33E-07
5657,0,1,1,15.13552571,129,0,129,1.00E-05
5658,0,0.999999999,0,14.80543148,70,70,70,1.02E-06
5662,1,0.999534315,1,25.18268851,31,0,31,1.00E-05
5666,0,0.999999999,0,15.0521831,70,70,70,5.48E-07
5668,1,0.996631619,1,24.93006265,22,0,22,7.07E-06
5673,0,0.999999999,0,14.68300841,70,70,70,5.48E-07
5676,0,0.999999999,0,14.68816042,70,70,70,5.48E-07
5677,0,0.999999999,1,15.60747207,70,70,70,7.07E-06
5679,0,0.999999639,1,15.75074512,52,0,52,7.07E-06
5681,0,0.999999999,0,15.61047307,70,70,70,1.02E-06
5687,0,1,0,15.55801285,148,148,148,1.20E-06
5692,0,0.999999999,0,15.62472456,70,70,70,1.02E-06
5697,0,0.999999999,0,15.58019956,70,70,70,8.33E-07
5701,0,0.999999999,0,15.33153537,70,70,70,5.48E-07
5713,0,0.999999056,1,15.39990139,49,0,49,7.07E-06
5723,0,0.999999999,0,14.79618458,70,70,70,1.02E-06
5725,0,0.999999999,1,15.32595571,70,70,69.99999999,1.00E-05
5726,0,1,0,14.28466745,151,0,151,1.00E-05
5738,0,0.999999999,0,14.67458125,70,70,70,1.02E-06
5739,0,0.999999999,1,-4.404980448,70,70,0,1
5741,0,1,0,14.66001081,148,148,148,1.20E-06
5747,0,0.999999999,0,15.03129344,70,70,70,5.48E-07
5756,0,0.999999999,0,15.02398548,70,70,70,5.48E-07
5762,0,0.999999999,0,15.03838093,70,70,70,1.02E-06
5773,0,0.999999999,1,15.04209793,70,70,70,5.77E-06
5785,0,0.999999999,0,15.04807672,70,70,70,1.02E-06
5786,0,0.999999999,0,15.05445227,70,70,70,5.48E-07
5787,0,0.999999999,0,15.06061383,70,70,70,1.02E-06
5788,0,1,0,15.04719255,148,148,148,1.20E-06
5790,0,1,0,15.05572754,148,148,148,1.20E-06
5793,0,0.999999999,0,15.07909998,70,70,70,1.02E-06
5798,0,0.999999999,0,15.08737445,70,70,70,8.33E-07
5801,0,0.999999999,0,15.0907356,70,70,70,5.48E-07
5809,0,0.999999999,0,15.09663622,70,70,70,1.02E-06
5811,0,0.999999999,0,15.10263326,70,70,70,5.48E-07
5828,0,0.999999999,0,15.11126019,70,70,70,1.02E-06
5831,0,0.999999999,0,15.11174852,70,70,70,1.02E-06
5836,0,0.999999999,0,15.12292267,70,70,70,8.33E-07
5840,0,0.999999999,0,15.12548894,70,70,70,1.52E-06
5842,0,0.999999999,0,15.13445428,70,70,70,5.48E-07
5853,0,0.999999999,0,15.13754582,70,70,70,5.48E-07
5854,0,0.999999999,0,15.32816802,70,70,70,1.02E-06
5859,0,0.999999999,0,15.33042237,70,70,70,8.33E-07
5860,0,0.999999999,0,14.66721009,70,70,70,8.33E-07
5862,0,0.999999999,0,15.39251745,70,70,70,8.33E-07
5863,1,0.999959072,1,-0.210481171,20,20,0,1
5864,1,0.977160399,1,26.63240034,17,0,17,7.07E-06
5865,0,0.999999999,0,15.18259193,70,70,70,8.33E-07
5873,0,0.999999999,0,15.18522218,70,70,70,5.48E-07
5877,0,0.999999996,1,15.18636889,65,0,35,4.47E-06
5882,0,0.999999999,0,15.18339253,70,70,70,1.02E-06
5884,0,0.999999999,0,15.19067453,70,70,70,1.02E-06
5885,0,0.999999999,0,15.19591739,70,70,70,5.48E-07
5889,0,0.999999999,0,15.20417515,70,70,70,5.48E-07
5895,0,0.999999999,0,15.20678862,70,70,70,8.33E-07
5906,0,0.999999999,0,15.77744228,70,70,70,1.02E-06
5907,0,0.999999999,1,15.77588855,70,70,70,5.77E-06
5914,0,1,1,-3.697006896,153,0,0,1
5917,0,0.999999999,0,15.23912339,70,70,70,5.48E-07
5920,0,0.999999999,1,-3.652269424,70,70,0,1
5924,0,1,1,15.22177582,133,133,133,7.07E-06
5928,0,0.999999999,0,15.24037881,70,70,70,1.02E-06
5930,0,0.999999999,0,15.24266371,70,70,70,1.02E-06
5934,0,0.999999999,1,15.25130966,70,70,70,5.77E-06
5938,0,1,0,15.23772841,76,0,76,3.16E-06
5939,0,0.999999999,0,15.26256022,70,70,70,5.48E-07
5940,0,0.999999999,0,15.26479092,70,70,70,8.33E-07
5945,0,0.999999999,0,15.79500291,70,70,70,8.33E-07
5947,0,1,0,15.26715857,148,148,148,1.20E-06
5954,0,1,1,-3.639449833,162,162,0,1
5962,0,0.99999999,1,15.32462803,63,0,63,7.07E-06
5966,0,1,0,15.27328185,76,0,76,3.16E-06
5971,0,0.999999999,0,15.29217073,70,70,70,5.48E-07
5982,0,0.999999999,0,15.29945125,70,70,70,1.52E-06
5986,0,0.999999999,0,15.30187544,70,70,70,5.48E-07
5988,0,0.999999999,1,15.30961968,70,70,70,5.77E-06
5990,0,0.999999999,0,15.31162701,70,70,70,5.48E-07
5993,0,0.999999999,0,15.8703946,70,70,70,1.02E-06
5995,1,0.990746491,1,23.32526982,20,20,20,7.07E-06
6000,0,0.999999999,0,15.3315648,70,70,70,5.48E-07
6004,0,1,1,15.31362807,129,0,129,1.00E-05
6005,0,1,0,15.31879257,148,148,148,1.20E-06
6007,0,0.999999999,0,15.33749945,70,70,70,1.02E-06
6013,0,0.999999999,0,15.34624857,70,70,70,1.02E-06
6015,0,0.999999999,0,15.34679432,70,70,70,1.02E-06
6016,0,0.999999999,1,15.35702023,70,70,70,5.77E-06
6018,0,0.999999999,0,15.35614431,70,70,70,1.02E-06
6020,0,0.999999999,0,15.36656113,70,70,70,5.48E-07
6024,0,0.999999999,0,15.36542699,70,70,70,1.02E-06
6033,0,1,1,14.66247757,85,5,84.99999999,1.00E-05
6035,0,1,0,13.53866988,148,148,148,1.20E-06
15,0,1,1,0.005969642,143,5,0,1
27,0,0.999999999,1,-0.003477528,70,70,0,1
37,0,0.999999999,0,-0.001053998,70,70,0,1
41,0,0.999999999,1,0.001627104,70,70,0,1
45,0,0.999999999,0,-0.00124156,70,70,0,1
47,0,0.999999999,1,-0.004596926,70,70,0,1
53,0,0.999999999,0,-0.001880613,70,70,0,1
59,0,0.999999995,1,0.003981133,63,0,0,1
77,0,0.999999999,0,0.001718975,70,70,0,1
80,1,0.917535126,1,41.61304364,12,0,0,1
87,0,1,1,0.0013204,299,0,0,1
91,0,1,1,-0.00156215,300,5,0,1
93,0,0.999999999,1,0.000383263,70,70,0,1
98,0,1,1,-0.000769437,179,0,0,1
106,0,1,1,-0.006210123,241,5,0,1
125,0,0.999999999,0,-0.002899104,70,70,0,1
173,0,0.999999499,1,0.110222104,51,0,0,1
184,0,0.999999999,0,-0.000483844,70,70,0,1
223,0,0.999999999,0,0.003206101,70,70,0,1
247,1,0.994328518,1,12.99194537,22,0,0,1
253,0,1,1,0.000983001,179,0,0,1
266,0,0.999999999,0,-0.00187292,70,70,0,1
320,0,0.999999999,0,-0.007719331,70,70,0,1
340,0,1,1,-5.61E-05,293,0,0,1
345,0,1,1,0.003676919,76,0,0,1
358,0,1,1,-0.001895983,241,5,0,1
363,0,0.99997469,1,1.124828144,39,0,0,1
381,0,0.999999999,1,0.000433732,70,70,0,1
384,0,1,1,0.001973738,115,5,0,1
396,0,1,1,0.004366753,91,0,0,1
410,0,1,1,-0.000901025,151,0,0,1
425,0,0.999999999,1,0.000512589,70,70,0,1
429,0,0.999999999,0,-0.011348318,70,70,0,1
431,0,1,1,0.006381297,92,0,0,1
464,0,0.999999437,1,0.069574452,51,0,0,1
497,0,0.999999999,0,0.002072164,70,70,0,1
530,0,0.999999999,0,0.004975957,70,70,0,1
538,0,0.999999999,0,0.000271831,70,70,0,1
546,0,0.999999999,1,-0.000485929,70,70,0,1
556,0,0.999999637,1,0.145405084,48,31,0,1
568,0,0.999999999,0,-0.000782169,70,70,0,1
586,0,1,1,-0.001291616,192,192,0,1
590,0,0.999999362,1,0.242848671,50,50,0,1
619,0,0.999999999,1,0.002329997,70,70,0,1
626,0,0.999957604,1,1.302166592,38,0,0,1
627,0,0.999999999,1,0.004318628,70,70,0,1
628,0,0.999999999,1,0.000699187,70,70,0,1
633,0,0.999999999,0,0.004212726,70,70,0,1
640,0,1,1,0.00087584,76,0,0,1
645,0,0.999999708,1,0.058135468,52,5,0,1
649,0,1,1,-0.00197876,169,5,0,1
696,0,0.999999999,1,0.001675861,70,70,0,1
698,0,1,1,-0.001604148,69,59,0,1
703,0,0.999999999,0,0.004984951,70,70,0,1
725,0,0.999999999,1,-0.001680978,70,70,0,1
728,0,0.999999967,1,-0.001109412,60,5,0,1
734,0,0.999999997,1,0.001143556,66,0,0,1
735,0,1,1,9.03E-07,198,5,0,1
781,0,1,1,0.001519728,76,0,0,1
795,0,0.999999999,1,-0.004233589,70,70,0,1
799,0,0.999999999,0,-0.007483389,70,70,0,1
812,0,1,1,-0.002029622,81,0,0,1
818,0,1,1,0.001112388,81,0,0,1
825,0,0.999999999,0,-0.001426963,70,70,0,1
839,0,1,1,-0.002059954,148,148,0,1
852,0,0.999999999,0,-0.000107048,70,70,0,1
857,0,0.999999999,1,0.009115047,70,70,0,1
870,1,0.999897001,1,1.773618672,35,5,0,1
871,0,0.999999999,0,-0.003572907,70,70,0,1
903,0,1,1,0.00067514,73,0,0,1
933,0,1,1,-0.000650886,215,0,0,1
937,0,1,1,-0.000583171,76,0,0,1
946,0,0.999998891,1,0.28844234,49,20,0,1
972,0,0.999999967,1,0.002618672,60,5,0,1
973,0,0.999999999,0,-0.000146418,70,70,0,1
997,0,0.999999999,1,0.00512179,70,70,0,1
1000,0,0.999999999,1,0.003973426,70,70,0,1
1015,0,0.999999999,1,-0.004596626,70,70,0,1
1019,0,0.999999999,1,-0.001901804,70,70,0,1
1056,0,0.999999995,1,0.001885896,63,0,0,1
1063,0,1,1,-0.003708704,192,192,0,1
1066,1,0.999211243,1,8.089145007,29,0,0,1
1081,0,0.999999999,1,-0.004140768,70,70,0,1
1096,0,0.999999999,1,-0.003237752,70,70,0,1
1099,0,1,1,0.009498303,160,70,0,1
1107,0,0.999999967,1,0.015630397,60,5,0,1
1108,0,1,1,0.003641785,76,0,0,1
1109,0,0.999999999,1,-0.001672642,70,70,0,1
1119,0,0.999999499,1,0.070286838,51,0,0,1
1120,0,0.999999999,0,-0.003838912,70,70,0,1
1130,0,0.999999957,1,0.103179925,65,5,0,1
1145,0,0.999999974,0,12.22618586,70,70,70,4.47E-06
1192,0,0.999999974,0,8.05446085,70,70,70,4.47E-06
1211,0,1,1,0.682672989,210,5,0,1
1221,0,0.999999974,1,0.161261634,70,70,0,1
1223,0,0.999999977,1,11.55692803,70,70,70,7.07E-06
1249,0,0.999995035,1,0.046570523,51,0,0,1
1257,0,0.99999976,1,12.76103036,61,0,91.99999999,1.00E-05
1261,0,0.999999974,1,0.052162591,70,70,0,1
1271,1,0.997532706,1,29.17141813,29,0,29,1.00E-05
1277,0,1,1,0.492113639,160,70,0,1
1289,0,0.999999975,1,-0.405234119,70,70,0,1
1291,0,0.999999974,0,11.82515051,70,70,70,4.47E-06
1298,0,0.999951214,1,-0.346539106,43,20,0,1
1299,0,0.999992774,1,10.36304938,48,31,48,1.00E-05
1301,0,1,1,0.30630876,220,5,0,1
1307,0,0.999951126,1,-0.491834473,43,20,0,1
1325,0,0.999999974,0,10.54952202,70,70,70,4.47E-06
1332,0,1,1,0.263018427,148,148,0,1
1337,0,0.999999072,1,0.106944939,56,5,0,1
1373,0,0.999999974,0,6.971893251,70,70,70,4.47E-06
1382,0,0.999999974,0,11.90054828,70,70,70,4.47E-06
1439,0,0.999999974,1,0.268999443,70,70,0,1
1460,0,1,1,-0.034933138,251,5,0,1
1475,0,0.999999974,0,11.13506594,70,70,70,4.47E-06
1481,0,0.999999974,0,13.09886206,70,70,69.99999999,1.00E-05
1495,0,0.999999962,1,0.52795967,67,0,0,1
1509,0,0.999999974,0,13.28820078,70,70,70,4.47E-06
1548,1,0.9999116,1,0.131533767,40,5,0,1
1552,0,1,1,-0.163792689,151,0,0,1
1554,0,0.999999979,1,0.115340205,70,70,0,1
1575,0,0.999999975,1,-0.046249293,70,70,0,1
1590,0,0.999999974,0,8.216710817,70,70,70,4.47E-06
1592,0,1,1,0.027209527,151,0,0,1
1622,0,0.999999974,0,13.90019691,70,70,70,4.47E-06
1635,0,0.999999976,1,-0.414513186,70,70,0,1
1643,0,0.999999974,0,10.02515706,70,70,70,4.47E-06
1653,0,0.999999974,0,-0.132274074,70,70,0,1
1657,0,1,1,-0.285282633,151,0,0,1
1679,0,0.999999975,1,0.187233245,70,70,0,1
1734,0,0.999999974,0,10.76984551,70,70,70,4.47E-06
1735,0,0.999999999,1,0.033892835,80,80,0,1
1738,0,0.999999999,1,-0.147163501,81,0,0,1
1751,0,0.999999979,1,0.682954215,70,70,0,1
1765,0,0.999999976,1,-0.112997597,70,70,0,1
1793,0,0.999999957,1,0.122826623,65,5,0,1
1798,1,0.999955306,1,14.00346837,44,5,59.99999999,1.00E-05
1808,0,0.999999997,1,14.36399399,76,0,75.99999999,1.00E-05
1812,0,0.999979416,1,0.523159424,46,0,0,1
1837,0,0.999999974,1,-0.853941734,70,70,0,1
1856,0,0.999999976,1,-0.185775969,70,70,0,1
1865,0,0.999999975,1,0.337117024,70,70,0,1
1872,0,0.999999979,1,0.041320645,70,70,0,1
1874,1,0.9999116,1,-0.489175936,40,5,0,1
1875,0,1,1,0.562563951,220,5,0,1
1894,0,0.999999999,1,-0.047256955,80,20,0,1
1911,0,0.999999976,1,-0.536360164,70,70,0,1
1918,0,0.999994858,1,12.79382054,51,0,50.99999999,1.00E-05
1932,0,0.999999975,1,-0.350019169,70,70,0,1
1956,1,0.997532706,1,30.06663752,29,0,29,1.00E-05
1976,0,1,1,0.649845043,151,0,0,1
1998,1,0.845442458,1,114.6580474,11,0,0,1
2002,0,0.999999974,0,10.3269532,70,70,70,4.47E-06
2015,0,0.999999974,0,13.27443161,70,70,70,4.47E-06
2058,1,0.996941807,1,10.66982263,28,0,0,1
2066,0,0.999999974,0,13.56345643,70,70,70,4.47E-06
2100,0,0.999999974,1,0.238253472,70,70,0,1
2123,0,0.999999974,0,14.6836558,70,70,70,4.47E-06
2124,0,0.999999979,1,0.16445794,70,70,0,1
2131,0,0.999999974,0,12.0625607,70,70,70,4.47E-06
2144,1,0.997664267,1,8.231678803,29,0,0,1
2152,0,1,1,14.05332443,143,5,143,1.00E-05
2185,0,0.999999974,0,10.00267864,70,70,70,4.47E-06
2245,0,0.999994522,1,12.88917659,50,50,49.99999999,1.00E-05
2264,0,0.999999974,1,-0.249822265,70,70,0,1
